Event Name,Start Date & Time,End Date & Time,Address,Phone,Email,Image
AMERICAN LEGION POST 547 RIDE WITH A PURPOSE,"09/07/2024 - 9am, EDT","09/07/2024 - 5pm, EDT","223 S Main St 223 South Main Street Warrenton, NC 27589 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d06b6ce3b168b6d6fa78b0a5a80359cf.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/71ba9791ff552ca965a7cde4075de879.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/b735f3487d181e54823f3cc990079673.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/9b6967a4c02756a9d81f35aaccba8758.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/88e6e686de3d7ab3b009ad974616e63b.png
Native American Powwow with The Iron Family,"10/19/2024 - 1, MDT","10/19/2024 - 3pm, MDT","High Plains Environmental Center 2698 Bluestem Willow Drive Loveland, CO 80538 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/dc20008924649b230f1ec7d8210a22fa.png
American SongBook Standards {Feat. Jessica Philbin & Nolan Hines},"08/10/2024 - 2pm, EDT",,"Morgan's Music Junction 6981 SE 147th St Summerfield, FL 34491 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/9dd8a7016e2e31fa6f206aa0829907d4.png
All American Reptile and Plant Expo Charlotte,,,"The Park Expo & Conference Center 800 Briar Creek Road Charlotte, NC 28205 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/f2d4378135c710cf824ca1440c80e220.png
Community Blood Pressure Screening,"07/16/2024 - 9, EDT","07/16/2024 - 11am, EDT","Eastside Family YMCA 1250 Taylors Road Taylors, SC 29687 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/062369dd4c5659470969a07e6caa7b2a.png
Emo Dance Party w/ All American Throwbacks & Basketcase  @ On The Rox,"08/24/2024 - 8pm, CDT",,"On the Rox 670 West Station Street Kankakee, IL 60901 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/45649b4e7af8dbb4960902b214af90d1.png
Pan-African Women's Day,"07/27/2024 - 3, EDT","07/27/2024 - 6pm, EDT","2905 Freedom Dr 2905 Freedom Drive Charlotte, NC 28208 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/5addb13e4dd546ef447cb42d5a59cea2.png
Curator Walkthrough,"08/29/2024 - 12, PDT","08/29/2024 - 1pm, PDT","USC Fisher Museum of Art 823 Exposition Boulevard Los Angeles, CA 90089 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/48859bf33ae92dec16ddca31cce866f5.png
Folkfaces Fest 8,"10/03/2024 - 5pm, EDT","10/06/2024 - 12pm, EDT","Cherry Hill Campground 1516 Sumner Road Darien Center, NY 14040 United States Show map",,Folkfacesmusic@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/fe38e680a825332ea7dbc2dea335cc87.png
St. James African Methodist Episcopal Church's 150th Anniversary,"09/14/2024 - 6, EDT","09/14/2024 - 10pm, EDT","Yehl Alumni Ballroom 109 University Square Erie, PA 16541 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/1f2b6438c5365b0146dcfd6a3ac766b0.png
Scottish-American Society Highland Games Bus Trip,"08/31/2024 - 7am, CDT","08/31/2024 - 9pm, CDT","1000 Northview Rd 1000 Northview Road Waukesha, WI 53188 United States Show map",,GaleLHoff@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/5ed8105fbf191f32f442d8631a43e2af.png
Party with The Lit Gang (Owanbe Experience),"07/05/2024 - 6, CDT","07/05/2024 - 11:30pm, CDT","11000 S Ridgeland Ave 11000 South Ridgeland Avenue Worth, IL 60482 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/26fa6ddf146538daf4834d4c322bd3a6.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/4636850a3e82b601f17163050c73dd1d.png
NEW AFRICAN NIGHTCLUB IN THE HEART OF INGLEWOOD!,"07/05/2024 - 6pm, PDT","07/06/2024 - 3am, PDT","THE TRIBE ENTERTAINMENT CENTER 450 South Market Street Inglewood, CA 90301 United States Show map",,brian@nightlifeempire.com,https://storage.googleapis.com/boroom.appspot.com/events/7709cbd74fb3d8911dbaf185a9dde098.png
Community Blood Pressure Screening,"07/15/2024 - 10am, EDT","07/15/2024 - 12pm, EDT","Middle Tyger YMCA Family Center 720 Shoals Road Duncan, SC 29334 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/086a5a4f93aae04a30732c4aee7010c5.png
The American Hustle,"07/11/2024 - 8, CDT","07/11/2024 - 10pm, CDT","Cubby Bear 1059 West Addison Chicago, IL 60613 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/e8ef40abf072ec3b7481f181c67c686a.png
African-Brazilian Dance Technique Classes,"07/11/2024 - 6, PDT","07/11/2024 - 7:15pm, PDT","Zhi Dao Guan – The Taoist Center 3824 MacArthur Boulevard Oakland, CA 94619 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/5709952492b54f507646752ed24b7d7c.png
Black History Cemetery Walk,"07/06/2024 - 1:30, CDT","07/06/2024 - 3pm, CDT","Lincoln Tomb State Historic Site West Oak Ridge Street Springfield, IL 62702 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/eaa03210356286b7cac54301524c0978.png
American Leadership Academy Gilbert South Elementary Fierce Spirit Cheer,"08/06/2024 - 3:10pm, MST","09/10/2024 - 4:40pm, MST","American Leadership Academy, Gilbert South K-6 1750 East Riggs Road Gilbert, AZ 85298 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/b75594e5987eeeaede2b65ad5662ddf5.png
2024 American Grown Field to Vase Dinner @ Creekside Growers in Middleville,"09/14/2024 - 5, EDT","09/14/2024 - 8pm, EDT","Creekside Growers 10197 West Garbow Road #8554 Middleville, MI 49333 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d7ec685fb5a5c0ecf33dc26ab16f958b.png
1908 Race Riot Walking Tour,"07/10/2024 - 9:30, CDT","07/10/2024 - 10:30am, CDT","Lincoln-Herndon Law Offices State Historic Site 1 South Old State Capitol Plaza Springfield, IL 62701 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/1e899659bba83ed0caf297f25177379f.png
The American Revolution for Educators,"08/12/2024 - 9am, EDT","08/13/2024 - 3pm, EDT","New Hampshire Historical Society 30 Park Street Concord, NH 03301 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/a5d250126daefdcab91d30443a7fc4dd.png
"American Red Cross First Aid, CPR & AED Instructor Certification","07/19/2024 - 10am, CDT","07/19/2024 - 4pm, CDT","1747 Citadell Plaza 1747 Citadell Plaza San Antonio, TX 78209 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/2594c351f9adb8c1c664411a308d4253.png
Adult Workshop: Mixed-Media Painting,"07/27/2024 - 1, CDT","07/27/2024 - 4pm, CDT","Amon Carter Museum of American Art 3501 Camp Bowie Boulevard Fort Worth, TX 76107 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/ff3e8a5607095d15144a15222e99465b.png
Sankofa Village Beginner African Drum Classes,"07/10/2024 - 6, EDT","07/10/2024 - 7:30pm, EDT","201 N Braddock Ave 201 North Braddock Avenue Pittsburgh, PA 15208 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/426337727bc08bbfb6031ccb55c6e074.png
"American Masters, Featuring Branford Marsalis, Saxophone","07/13/2024 - 4, EDT","07/13/2024 - 5:30pm, EDT","Omni Mount Washington Resort 310 Mount Washington Hotel Road Bretton Woods, NH 03575 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/1dcc52264e3820fa503f53ebeb7a0f42.png
Chromeo & The Midnight presents CHROME NIGHTS North American Tour,,,"The Vanguard 578 N. Orange Ave Orlando, FL 32801 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/cefbbac0d69f478b6ad9bc6d49d5610e.png
The Oakridge Boys: American Made Farewell Tour,"10/26/2024 - 7, CDT","10/26/2024 - 8:30pm, CDT","Arlington Music Hall 224 N Center St Arlington, TX 76011 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/df90071a547cd65e2b0a6935ef08dbec.png
Improv Class 401: Forms Focus,"06/15/2024 - 11am, CDT","08/03/2024 - 1pm, CDT","Big Couch 1045 Desire Street New Orleans, LA 70130 United States Show map",,carrie@bigcouchnola.com,https://storage.googleapis.com/boroom.appspot.com/events/d179688d3977b123a5696c3ea118dc88.png
Learn To Play Native American Flute,"08/24/2024 - 10am, MDT","08/24/2024 - 12pm, MDT","Rocky Mountain Folk School 315 Pitkin St Grand Lake (Grand County), CO 80447 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/78c179abb0428f94b2b35c25cf093b5b.png
Latin American Mental Health and Social Justice Symposium,"08/09/2024 - 9am, EDT","08/10/2024 - 5pm, EDT","Central Piedmont Community College 1201 Elizabeth Avenue Charlotte, NC 28204 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/c1f2957df8dfc047af47975fde6e2e44.png
French-American Business Summit - AI - Fall 2024,"10/03/2024 - 8am, EDT","10/03/2024 - 4:30pm, EDT","Embassy of France 4101 Reservoir Rd NW Washington, DC 20007 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/7935c7616851041a720399af867fd092.png
"American Masters, Featuring Branford Marsalis, Saxophone","07/14/2024 - 4, EDT","07/14/2024 - 5:30pm, EDT","Mountain View Grand Resort & Spa 101 Mountain View Road Whitefield, NH 03598 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/6e78cdc8e13ea111cb7aa3a97849d78e.png
DeadBeach All American Weekend Beer-Athlon!,"07/06/2024 - 4:30, MDT","07/06/2024 - 7:30pm, MDT","DeadBeach Brewery 3200 Durazno Avenue El Paso, TX 79905 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/353409c57b475b44d4b587e8af1556a7.png
Paint with Ashley Blake “American Cancer Society Fundraiser” Paint Night,"07/31/2024 - 6, CDT","07/31/2024 - 8pm, CDT","The Range Bourbon & Brew 316 North Main Chatham, IL 62629 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d9cd1d1e4a058b3e2e4703d6258eb11c.png
All American Reptile and Plant Expo Denver - Castle Rock,,,"Douglas County Fairgrounds and Event Center, Fairgrounds Road, Castle Rock, CO, USA 500 Fairgrounds Road Castle Rock, CO 80104 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/96cb8d119689adcbb2513184179c46d2.png
2nd Annual Purple Buckeyes Bar Crawl For The American Cancer Society,"08/03/2024 - 12, EDT","08/03/2024 - 5pm, EDT","The Wild Goose 4144 Erie Street Willoughby, OH 44094 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/19610951da0761a2391e7084aa67091d.png
ASHEQ - The Middle East/North African LGBTQ+ Dance Party,"08/16/2024 - 10pm, PDT",,"OASIS 298 11th Street San Francisco, CA 94103 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/9beb5f093240d6ba1923416b57fcbc53.png
American Girl Tea for Two,"07/13/2024 - 1:30, EDT","07/13/2024 - 2:30pm, EDT","Cleve J. Fredricksen Library 100 North 19th Street Camp Hill, PA 17011 United States Show map",,,
KID KENTUCKY AND THE AMERICAN BAD ASS BAND AT THE BASE BAR & GRILL,"07/20/2024 - 7, EDT","07/20/2024 - 11pm, EDT","The Base Bar & Grill 3905 West Dickman Road Springfield, MI 49037 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/8d883d7a68045aea040fb8ec0c209aaa.png
SAMI Beats African Drumming Class,"07/14/2024 - 12, MDT","07/14/2024 - 1:30pm, MDT","Artistic Body Development 520 Cherokee Street Denver, CO 80204 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/741e8316a78c9d89184b76d9e8b41311.png
American Whiskey,"08/26/2024 - 7, PDT","08/26/2024 - 9pm, PDT","The Alembic 1725 Haight Street San Francisco, CA 94117 United States Show map",,kekulczyk@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/7f18455f2a6e311239ca04c9545bed81.png
Dunham Jazz Informed Technique [All Levels],"07/06/2024 - 12, EDT","07/06/2024 - 1:30pm, EDT","Cumbe: Center for African and Diaspora Dance 1368 Fulton Street Brooklyn, NY 11216 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/171cb3361524c602f801d936997655cc.png
Your Experience Being Black: An Interactive Film About Your Life,"07/06/2024 - 2, CDT","07/06/2024 - 3pm, CDT","Ruth's Cafe 4012 24th Street North Birmingham, AL 35207 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/41d35f9463259d08f1638481448ca344.png
Your Experience Being Black: An Interactive Film About Your Life,"07/07/2024 - 2, EDT","07/07/2024 - 3pm, EDT","Honorable Ruth C Carter 421 Madison Street ## 5072 Detroit, MI 48226 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/41d35f9463259d08f1638481448ca344.png
Kid Rock Tribute American Badass with Kill The Pain,"08/24/2024 - 7pm, EDT","08/25/2024 - 12am, EDT","Rascals 70 James St Suite 138 Worcester, MA 01603 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/b68ecade387c32302da1f2e0956b007a.png
"Friday Night ""Sip & See @ the Gallery"" - Fri 7/19","07/19/2024 - 7, EDT","07/19/2024 - 9pm, EDT","Real African Art Gallery 440 East McCullough Drive #Ste A-111 Charlotte, NC 28262 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/86416f63646e2a72ef34608070b9d641.png
New Jersey Big Snow and American Dream,"08/09/2024 - 8am, EDT",,"Jersey City Jersey City Jersey City, NJ United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d4f82de50715ea3301bb77023d4d687b.png
Redefining Afrofuturism;  the 1st trade expo east of the Anacostia River,"07/12/2024 - 1, EDT","07/12/2024 - 4pm, EDT","1110 Oak Dr SE 1110 Oak Drive Southeast Washington, DC 20032 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/ec802018830b87c5ec6ff706ad209228.png
ANDY ROSS THE AMERICAN REBEL 4TH OF JULY CELEBRATION,"07/06/2024 - 11am, CDT","07/06/2024 - 11pm, CDT","The Red Shed 6607 N Old K-61 Hwy Hutchinson, KS 67502 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/8c2f31cfcec4aad588c26befcee372c6.png
American Soil American Soul II,"12/06/2024 - 5, EST","12/06/2024 - 7pm, EST","Grassroots Coffee 118 South Broad Street Thomasville, GA 31792 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/1a1dc9bb5c295b3bbb60d0813e0b7aa7.png
African Brazilian Dance in the Park,"07/09/2024 - 7, MDT","07/09/2024 - 8pm, MDT","Sloan's Lake Park 1700 N Sheridan Blvd Denver, CO 80212 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/55431121f2f47e15d3831194800ba738.png
American Legal Technology Awards Gala 2024,"10/06/2024 - 6, CDT","10/06/2024 - 10pm, CDT","Barr Mansion, Ballroom, and Farmstead 10463 Sprinkle Road Austin, TX 78754 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d510c569f248d3b1def51c5a200d9331.png
The Birds of Thoreau and the Birds of Today,"07/10/2024 - 12:30, EDT","07/10/2024 - 1:45pm, EDT","1322 Main St 1322 Main Street Concord, MA 01742 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/6e0688215879f64d89b2a1934b6b1566.png
Afro Caribbean Block Party,"07/06/2024 - 12, EDT","07/06/2024 - 6pm, EDT","136 Broadway 136 Broadway Buffalo, NY 14203 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/d808de361c671a0e99c28478a79e7ece.png
Assoc. of Haitian Professionals | 7th Annual Fundraising & Awards Gala,"09/14/2024 - 6, EDT","09/14/2024 - 11pm, EDT","Silver Spring Civic Building 1 Veterans Place Silver Spring, MD 20910 United States Show map",0115948,,https://storage.googleapis.com/boroom.appspot.com/events/6cca083dc3615ad5309c221afcf4283d.png
LATIN AMERICAN MOTION PICTURE AWARDS,"09/14/2024 - 3, PDT","09/14/2024 - 8pm, PDT","1611 S Hope St 1611 South Hope Street Los Angeles, CA 90015 United States Show map",,,https://storage.googleapis.com/boroom.appspot.com/events/54a2c1d99c135a5b7ffd62b3ae12925b.png
SACRED NATIVE AMERICAN PIPE CEREMONY -with Sean Walking Bear,"07/12/2024 - 6:30, PDT","07/12/2024 - 8pm, PDT","Enchanted Forest Reiki Center, Spiritual Items 'n More 2280 South Jones Boulevard Las Vegas, NV 89146 United States Show map",702-948-4999,,https://storage.googleapis.com/boroom.appspot.com/events/5a417d1c98b437c64f66a54c72739fb7.png
American Aquarium,"11/12/2024 - 7pm, MST",,"The Armory Music Hall 24 W Mendenhall St, Bozeman, MT 59715 Bozeman, MT 59715 United States Show map",,info@decomusicgrp.com,https://storage.googleapis.com/boroom.appspot.com/events/a18e7f47a78792292cef86c1aeed144b.png
